gene_id	gene_short_name	84h_WT_rep1	84h_WT_rep2	84h_WT_rep3	96h_WT_rep1	96h_WT_rep2	96h_WT_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000062327	T	14784.6722389728	20207.8949532668	23796.3250308553	7542.02079224939	3621.64236414228	3697.07316972829	12274.9380915358	-2.46547906386433	0.0652763233792456	-37.7698824969089	0	0
ENSMUSG00000021765	Fst	7812.64604265827	8982.29850784384	10991.2005754979	2495.8103091558	973.006473445615	1014.60202303926	5378.26065527345	-3.17684363991752	0.0896706463079357	-35.4279105896929	6.34958690026557e-275	4.17231355216451e-271
ENSMUSG00000024406	Pou5f1	13017.7956298546	9338.47391335933	11422.8453957332	2445.0513120778	1207.83784347912	1301.02604691571	6455.50502356996	-2.89740952143751	0.0857502970299779	-33.7889152783295	2.86932631936253e-250	1.25695621630208e-246
ENSMUSG00000013584	Aldh1a2	223.443448618297	3520.26771530795	1643.29722150764	654.120660457947	19789.4547368477	19664.1108699791	7582.44910878645	2.48641028017854	0.0752370778837942	33.0476721068151	1.68012024467075e-239	5.52003506386574e-236
ENSMUSG00000032494	Tdgf1	676.236340091499	3845.07540045134	4604.88850575749	116.841464971991	87.9448158691229	102.451670078883	1572.23969953672	-5.34160059342134	0.176810407932397	-30.2108945728109	1.70379229300113e-200	4.47824766292418e-197
ENSMUSG00000021136	Smoc1	181.117156589281	343.021200198159	260.002527012333	1348.46543180789	6003.63705778895	5792.3750674706	2321.4364068112	4.10394326739257	0.13794680578176	29.7501869951614	1.72450744639533e-194	3.77724614342123e-191
ENSMUSG00000051323	Pcdh19	108.276561004461	1709.03482930587	854.14892663036	996.025603039919	12846.4921989248	11883.2920982893	4732.87836953245	2.85513815796202	0.0966598984682105	29.5379801055866	9.37074282856773e-192	1.75929003218624e-188
ENSMUSG00000042942	Greb1l	3797.55429413829	2951.60130082015	1684.93825122445	5848.77726708153	14195.603097683	13312.1073250884	6965.09692267263	2.22040640085083	0.0824037778573004	26.9454442331022	6.45047800249822e-160	1.0596522738604e-156
ENSMUSG00000031155	Pim2	9802.96610039482	2199.78787383716	3335.34491683008	1109.03620030791	203.957126164562	222.529433934778	2812.27027524489	-3.36967800103718	0.13235890000307	-25.4586431358905	5.66342890956879e-143	8.26986474772812e-140
ENSMUSG00000036913	Trim67	1539.49583100889	2282.76055353111	2934.16914272902	138.868954269989	33.680993311579	38.557080137214	1161.2554258313	-5.98804096856196	0.236444852383989	-25.3253175452402	1.68117786852492e-141	2.20940395481545e-138
ENSMUSG00000020427	Igfbp3	2481.5019117477	3910.84642703801	4616.06048934005	1137.76770808791	392.944921968421	403.196895149152	2157.05305888854	-3.29693624084216	0.130765160801798	-25.212650071523	2.91056439221226e-140	3.47733065840487e-137
ENSMUSG00000026497	Mixl1	385.858290124989	2888.86586007594	3733.47378631772	129.29178500999	152.500053049649	158.634843993109	1241.43743642857	-4.21597933622883	0.175105533936145	-24.0767909583387	4.37629773820382e-128	4.79277540628955e-125
ENSMUSG00000087166	L1td1	3494.3799233258	2328.29434116804	3219.56254151991	417.564579735966	182.438713771053	179.565830353311	1636.96765497901	-3.68473265919632	0.157246057321139	-23.432909682887	1.97471172507104e-121	1.99628165314489e-118
ENSMUSG00000032291	Crabp1	252.973419801332	444.207394946879	316.878079796281	2930.61379355976	4629.26541404702	4165.26628568017	2123.20073130524	3.30758034063315	0.142615274863241	23.1923287586475	5.44177855802262e-119	5.10827527210952e-116
ENSMUSG00000048528	Nkx1-2	17062.4173495576	8244.65114812567	9177.27669563844	14786.1916205128	2672.96105253281	2804.75217226705	9124.70833977239	-1.59043402016356	0.0739195700997691	-21.515736874781	1.10903277385872e-102	9.71660580936755e-100
ENSMUSG00000000303	Cdh1	8966.28358354216	7164.99445015683	7655.85565866784	3168.12759120774	1898.29820636649	2039.11872382809	5148.77970229486	-1.86447680510766	0.09029494942467	-20.6487385727275	1.00202109150693e-94	8.23035074036506e-92
ENSMUSG00000056758	Hmga2	907.554447691939	3362.41725149995	2764.55811924832	4379.63950259765	10888.3166711154	11401.8794120047	5617.39423402634	1.72872519987253	0.0851563100639994	20.3006118815306	1.26993756589542e-91	9.8173644064692e-89
ENSMUSG00000066652	Lefty2	329.751344877223	2746.19332548025	2767.60502386175	203.035988311984	209.570625049825	236.8506351286	1082.16782378494	-3.62344236293323	0.180309364719936	-20.0956970180739	8.0476561002498e-90	5.87568313719349e-87
